key,value
06:40:07,8
06:40:08,8
06:40:09,9
06:40:10,9
06:40:11,5
06:40:12,7
06:40:13,5
06:40:14,2
06:40:15,2
06:40:16,5
06:40:17,1
06:40:18,3
06:40:19,6
06:40:20,2
06:40:21,2
06:40:22,3
06:40:23,2
06:40:24,1
06:40:25,2
06:40:26,5
06:40:27,1
06:40:28,1
06:40:29,4
06:40:30,4
06:40:31,2
06:40:32,6
06:40:33,3
06:40:34,4
06:40:35,5
06:40:36,5
06:40:37,4
06:40:38,6
06:40:39,4
06:40:40,3
06:40:41,3
06:40:42,4
06:40:43,5
06:40:44,2
06:40:45,5
06:40:46,6
06:40:47,2
06:40:48,3
06:40:49,2
06:40:50,2
06:40:51,4
06:40:52,7
06:40:53,6
06:40:54,3
06:40:55,2
06:40:56,5
06:40:57,6
06:40:58,7
06:40:59,4
06:41:00,3
06:41:01,2
06:41:02,3
06:41:03,12
06:41:04,27
06:41:05,16
06:41:06,14
06:41:07,21
06:41:08,17
06:41:09,12
06:41:10,5
06:41:11,4
06:41:12,4
06:41:13,3
06:41:14,8
06:41:15,5
06:41:16,4
06:41:17,5
06:41:18,2
06:41:19,2
06:41:20,4
06:41:21,8
06:41:22,5
06:41:23,4
06:41:24,1
06:41:25,8
06:41:26,3
06:41:27,5
06:41:28,4
06:41:29,5
06:41:30,2
06:41:31,2
06:41:32,2
06:41:33,4
06:41:34,3
06:41:35,3
06:41:36,3
06:41:37,6
06:41:38,3
06:41:39,2
06:41:40,2
06:41:41,4
06:41:42,2
06:41:43,1
06:41:44,2
06:41:45,5
06:41:46,5
06:41:47,4
06:41:48,1
06:41:49,2
06:41:50,2
06:41:51,3
06:41:52,1
06:41:53,2
06:41:54,3
06:41:55,5
06:41:56,4
06:41:57,2
06:41:58,2
06:41:59,4
06:42:00,4
06:42:01,8
06:42:02,6
06:42:03,7
06:42:04,1
06:42:05,2
06:42:06,7
06:42:07,8
06:42:08,5
06:42:09,8
06:42:10,8
06:42:11,3
06:42:12,1
06:42:13,3
06:42:14,6
06:42:15,9
06:42:16,5
06:42:17,5
06:42:18,5
06:42:19,4
06:42:20,4
06:42:21,1
06:42:22,3
06:42:23,3
06:42:24,3
06:42:25,2
06:42:26,2
06:42:27,4
06:42:28,2
06:42:29,3
06:42:30,3
06:42:31,6
06:42:32,3
06:42:33,4
06:42:34,2
06:42:35,2
06:42:36,3
06:42:37,3
06:42:38,4
06:42:39,2
06:42:40,2
06:42:41,4
06:42:42,4
06:42:43,2
06:42:44,5
06:42:45,3
06:42:46,1
06:42:47,5
06:42:48,2
06:42:49,2
06:42:50,2
06:42:51,2
06:42:52,2
06:42:53,4
06:42:54,7
06:42:55,2
06:42:56,1
06:42:57,5
06:42:58,2
06:42:59,3
06:43:00,3
06:43:01,7
06:43:02,2
06:43:03,7
06:43:04,5
06:43:05,3
06:43:06,3
06:43:07,3
06:43:08,6
06:43:09,5
06:43:10,6
06:43:11,5
06:43:12,2
06:43:13,3
06:43:14,1
06:43:15,3
06:43:16,4
06:43:17,2
06:43:18,3
06:43:19,6
06:43:20,6
06:43:21,2
06:43:22,6
06:43:23,4
06:43:24,3
06:43:25,2
06:43:26,1
06:43:27,4
06:43:28,2
06:43:29,5
06:43:30,5
06:43:31,2
06:43:32,7
06:43:33,4
06:43:34,5
06:43:35,5
06:43:36,1
06:43:37,5
06:43:38,8
06:43:40,26
06:43:41,45
06:43:42,18
06:43:43,2
06:43:44,5
06:43:45,2
06:43:46,8
06:43:47,4
06:43:48,4
06:43:49,6
06:43:50,6
06:43:51,6
06:43:52,3
06:43:53,8
06:43:54,3
06:43:55,5
06:43:56,5
06:43:57,5
06:43:59,2
06:44:00,3
06:44:01,8
06:44:02,2
06:44:03,7
06:44:04,4
06:44:05,1
06:44:06,7
06:44:07,3
06:44:08,5
06:44:09,4
06:44:10,7
06:44:11,2
06:44:12,8
06:44:13,5
06:44:14,5
06:44:15,4
06:44:16,5
06:44:17,2
06:44:18,3
06:44:19,4
06:44:20,2
06:44:21,4
06:44:22,4
06:44:23,2
06:44:24,7
06:44:25,3
06:44:26,4
06:44:27,7
06:44:28,4
06:44:30,4
06:44:31,3
06:44:32,3
06:44:33,2
06:44:34,4
06:44:35,8
06:44:36,1
06:44:37,4
06:44:38,5
06:44:39,3
06:44:40,2
06:44:41,5
06:44:42,3
06:44:43,4
06:44:44,1
06:44:45,2
06:44:46,5
06:44:47,6
06:44:48,2
06:44:49,5
06:44:50,5
06:44:51,5
06:44:52,1
06:44:53,4
06:44:54,2
06:44:55,3
06:44:56,2
06:44:57,8
06:44:58,4
06:44:59,4
06:45:00,6
06:45:01,5
06:45:02,8
06:45:03,2
06:45:04,4
06:45:05,6
06:45:06,5
06:45:07,7
06:45:08,8
06:45:09,5
06:45:10,4
06:45:11,5
06:45:12,7
06:45:13,1
06:45:14,1
06:45:15,6
06:45:16,4
06:45:17,4
06:45:18,5
06:45:19,2
06:45:20,3
06:45:21,5
06:45:22,4
06:45:23,4
06:45:24,5
06:45:25,4
06:45:26,6
06:45:27,2
06:45:28,3
06:45:29,7
06:45:30,3
06:45:31,1
06:45:32,8
06:45:33,4
06:45:34,2
06:45:35,3
06:45:36,1
06:45:37,4
06:45:38,6
06:45:39,2
06:45:40,4
06:45:41,3
06:45:42,3
06:45:43,4
06:45:44,1
06:45:45,2
06:45:46,2
06:45:47,3
06:45:48,5
06:45:49,3
06:45:50,2
06:45:51,4
06:45:52,3
06:45:53,6
06:45:54,6
06:45:55,2
06:45:56,3
06:45:57,2
06:45:59,5
06:46:00,9
06:46:01,3
06:46:02,2
06:46:03,2
06:46:04,3
06:46:05,6
06:46:06,2
06:46:07,2
06:46:08,7
06:46:09,4
06:46:10,3
06:46:11,2
06:46:12,2
06:46:14,3
06:46:15,2
06:46:16,6
06:46:17,6
06:46:18,2
06:46:19,4
06:46:20,3
06:46:21,2
06:46:22,2
06:46:23,3
06:46:24,5
06:46:25,4
06:46:26,4
06:46:27,1
06:46:28,1
06:46:29,1
06:46:31,1
06:46:32,8
06:46:33,2
06:46:34,7
06:46:35,5
06:46:36,4
06:46:37,2
06:46:38,2
06:46:39,4
06:46:40,3
06:46:41,5
06:46:42,1
06:46:43,4
06:46:44,2
06:46:45,4
06:46:46,5
06:46:47,7
06:46:48,5
06:46:49,6
06:46:50,7
06:46:51,2
06:46:53,3
06:46:54,4
06:46:55,3
06:46:56,2
06:46:57,3
06:46:58,2
06:46:59,5
06:47:00,4
06:47:01,2
06:47:02,6
06:47:03,4
06:47:04,3
06:47:05,2
06:47:06,4
06:47:07,4
06:47:08,4
06:47:09,3
06:47:10,4
06:47:11,4
06:47:12,5
06:47:13,2
06:47:14,1
06:47:15,8
06:47:16,2
06:47:17,4
06:47:18,4
06:47:19,5
06:47:20,6
06:47:21,5
06:47:22,2
06:47:23,3
06:47:24,2
06:47:25,4
06:47:26,3
06:47:27,6
06:47:28,2
06:47:29,2
06:47:30,3
06:47:31,4
06:47:32,7
06:47:33,4
06:47:34,3
06:47:35,5
06:47:36,4
06:47:37,1
06:47:38,5
06:47:39,6
06:47:40,4
06:47:41,4
06:47:42,4
06:47:43,4
06:47:44,6
06:47:45,5
06:47:46,6
06:47:48,5
06:47:49,7
06:47:50,3
06:47:51,2
06:47:52,4
06:47:53,1
06:47:54,2
06:47:55,6
06:47:56,3
06:47:57,7
06:47:58,5
06:47:59,7
06:48:00,6
06:48:01,13
06:48:02,2
06:48:03,4
06:48:04,2
06:48:05,3
06:48:07,5
06:48:09,5
06:48:10,2
06:48:11,2
06:48:12,4
06:48:13,7
06:48:14,3
06:48:15,2
06:48:16,5
06:48:17,4
06:48:18,4
06:48:19,3
06:48:20,2
06:48:21,3
06:48:22,5
06:48:23,4
06:48:24,5
06:48:25,3
06:48:26,5
06:48:27,2
06:48:28,1
06:48:29,4
06:48:30,3
06:48:31,3
06:48:32,1
06:48:33,3
06:48:34,5
06:48:35,2
06:48:36,2
06:48:37,6
06:48:38,1
06:48:39,2
06:48:40,2
06:48:41,3
06:48:42,2
06:48:43,3
06:48:44,3
06:48:45,1
06:48:46,5
06:48:47,3
06:48:48,5
06:48:49,5
06:48:50,4
06:48:51,1
06:48:52,5
06:48:53,5
06:48:54,4
06:48:55,10
06:48:56,6
06:48:57,5
06:48:58,9
06:48:59,8
06:49:00,5
06:49:01,5
06:49:02,3
06:49:03,3
06:49:04,5
06:49:05,3
06:49:06,3
06:49:07,2
06:49:08,4
06:49:09,2
06:49:10,4
06:49:11,8
06:49:12,1
06:49:13,3
06:49:14,1
06:49:15,5
06:49:16,4
06:49:17,1
06:49:18,4
06:49:19,3
06:49:20,2
06:49:21,2
06:49:22,3
06:49:23,1
06:49:24,2
06:49:25,3
06:49:26,4
06:49:27,4
06:49:28,3
06:49:29,5
06:49:30,2
06:49:31,4
06:49:32,6
06:49:33,5
06:49:34,4
06:49:35,4
06:49:36,5
06:49:37,6
06:49:38,9
06:49:39,4
06:49:40,5
06:49:41,2
06:49:42,3
06:49:43,4
06:49:44,7
06:49:45,4
06:49:46,4
06:49:47,3
06:49:49,5
06:49:50,3
06:49:51,4
06:49:52,6
06:49:53,4
06:49:54,5
06:49:55,5
06:49:56,3
06:49:57,9
06:49:58,1
06:49:59,4
06:50:00,3
06:50:01,4
06:50:02,3
06:50:03,5
06:50:04,2
06:50:05,3
06:50:06,6
06:50:07,4
06:50:08,4
06:50:09,2
06:50:10,5
06:50:11,5
06:50:12,5
06:50:13,6
06:50:14,4
06:50:15,3
06:50:16,5
06:50:17,4
06:50:18,3
06:50:19,5
06:50:20,7
06:50:21,5
06:50:22,2
06:50:23,5
06:50:24,2
06:50:25,5
06:50:26,6
06:50:27,8
06:50:28,9
06:50:29,7
06:50:30,10
06:50:31,2
06:50:32,6
06:50:33,6
06:50:34,6
06:50:35,4
06:50:36,4
06:50:37,2
06:50:38,10
06:50:39,6
06:50:40,7
06:50:41,3
06:50:42,6
06:50:43,2
06:50:44,3
06:50:45,8
06:50:46,4
06:50:47,4
06:50:48,4
06:50:49,8
06:50:50,8
06:50:51,6
06:50:52,3
06:50:53,8
06:50:54,3
06:50:55,2
06:50:56,3
06:50:57,2
06:50:58,5
06:50:59,4
06:51:00,3
06:51:01,4
06:51:02,7
06:51:03,4
06:51:04,5
06:51:05,2
06:51:06,8
06:51:07,5
06:51:08,3
06:51:09,2
06:51:10,2
06:51:11,2
06:51:12,5
06:51:13,1
06:51:14,3
06:51:15,2
06:51:16,8
06:51:17,5
06:51:18,4
06:51:19,8
06:51:20,5
06:51:21,2
06:51:22,2
06:51:23,5
06:51:24,2
06:51:25,5
06:51:26,4
06:51:27,1
06:51:28,6
06:51:29,4
06:51:30,7
06:51:31,2
06:51:32,5
06:51:33,4
06:51:34,3
06:51:35,4
06:51:36,5
06:51:37,9
06:51:38,6
06:51:39,6
06:51:40,6
06:51:41,2
06:51:42,3
06:51:43,5
06:51:44,2
06:51:45,6
06:51:46,2
06:51:47,6
06:51:48,5
06:51:49,3
06:51:50,2
06:51:51,2
06:51:52,3
06:51:53,3
06:51:54,2
06:51:56,4
06:51:57,1
06:51:58,2
06:51:59,4
06:52:00,4
06:52:01,5
06:52:02,7
06:52:03,4
06:52:04,4
06:52:05,1
06:52:06,7
06:52:07,4
06:52:08,5
06:52:09,2
06:52:10,3
06:52:11,2
06:52:12,1
06:52:13,5
06:52:14,5
06:52:15,1
06:52:17,4
06:52:18,3
06:52:19,4
06:52:20,5
06:52:21,5
06:52:22,5
06:52:23,3
06:52:24,5
06:52:25,2
06:52:26,5
06:52:27,4
06:52:28,3
06:52:29,4
06:52:30,6
06:52:31,2
06:52:32,5
06:52:33,5
06:52:34,3
06:52:35,6
06:52:36,6
06:52:37,4
06:52:38,4
06:52:39,1
06:52:40,3
06:52:41,4
06:52:42,8
06:52:44,2
06:52:45,5
06:52:46,4
06:52:47,1
06:52:48,1
06:52:49,2
06:52:50,3
06:52:52,2
06:52:53,3
06:52:54,2
06:52:55,5
06:52:56,2
06:52:57,10
06:52:58,1
06:52:59,5
06:53:00,5
06:53:01,2
06:53:02,6
06:53:03,4
06:53:04,1
06:53:05,2
06:53:06,5
06:53:07,5
06:53:08,6
06:53:09,1
06:53:10,6
06:53:11,1
06:53:12,4
06:53:13,6
06:53:14,4
06:53:16,7
06:53:17,6
06:53:18,3
06:53:19,6
06:53:20,3
06:53:21,2
06:53:22,10
06:53:23,8
06:53:24,5
06:53:25,7
06:53:26,2
06:53:27,4
06:53:28,5
06:53:29,6
06:53:30,5
06:53:31,1
06:53:32,5
06:53:33,5
06:53:34,3
06:53:35,8
06:53:36,1
06:53:37,1
06:53:38,2
06:53:39,5
06:53:40,1
06:53:41,4
06:53:42,4
06:53:43,2
06:53:44,2
06:53:45,2
06:53:46,4
06:53:47,1
06:53:48,2
06:53:49,2
06:53:50,9
06:53:51,7
06:53:52,3
06:53:53,2
06:53:54,3
06:53:55,2
06:53:56,6
06:53:58,3
06:53:59,4
06:54:00,9
06:54:01,5
06:54:02,2
06:54:03,3
06:54:04,2
06:54:05,1
06:54:06,6
06:54:07,2
06:54:08,2
06:54:09,4
06:54:10,6
06:54:11,3
06:54:12,6
06:54:14,2
06:54:15,3
06:54:16,8
06:54:17,4
06:54:18,1
06:54:19,2
06:54:20,2
06:54:21,3
06:54:22,5
06:54:23,4
06:54:24,3
06:54:25,6
06:54:26,5
06:54:27,4
06:54:28,2
06:54:29,2
06:54:30,1
06:54:31,5
06:54:32,1
06:54:33,5
06:54:34,3
06:54:35,5
06:54:36,3
06:54:37,7
06:54:38,3
06:54:39,3
06:54:40,1
06:54:41,1
06:54:42,3
06:54:43,2
06:54:44,3
06:54:45,4
06:54:46,1
06:54:47,3
06:54:48,5
06:54:49,5
06:54:50,4
06:54:51,4
06:54:52,1
06:54:53,8
06:54:54,2
06:54:55,2
06:54:56,3
06:54:57,6
06:54:58,1
06:54:59,5
06:55:00,6
06:55:01,6
06:55:02,4
06:55:03,5
06:55:04,3
06:55:05,2
06:55:06,6
06:55:07,3
06:55:08,3
06:55:09,6
06:55:10,1
06:55:11,5
06:55:12,4
06:55:13,6
06:55:14,8
06:55:15,3
06:55:16,5
06:55:18,2
06:55:19,4
06:55:20,3
06:55:21,2
06:55:22,3
06:55:23,2
06:55:24,6
06:55:25,5
06:55:26,5
06:55:27,2
06:55:28,6
06:55:29,6
06:55:30,2
06:55:31,3
06:55:32,1
06:55:33,4
06:55:34,2
06:55:35,3
06:55:36,8
06:55:37,3
06:55:38,3
06:55:39,5
06:55:40,6
06:55:41,6
06:55:42,2
06:55:43,4
06:55:44,3
06:55:45,7
06:55:47,1
06:55:48,2
06:55:49,6
06:55:50,1
06:55:51,3
06:55:52,7
06:55:53,6
06:55:54,5
06:55:55,4
06:55:56,3
06:55:57,4
06:55:58,4
06:55:59,5
06:56:00,7
06:56:01,6
06:56:02,3
06:56:04,3
06:56:05,4
06:56:06,5
06:56:07,5
06:56:08,2
06:56:09,3
06:56:10,5
06:56:11,3
06:56:12,5
06:56:13,2
06:56:14,3
06:56:16,1
06:56:17,4
06:56:18,4
06:56:19,5
06:56:20,9
06:56:21,5
06:56:22,2
06:56:23,6
06:56:24,1
06:56:25,6
06:56:26,5
06:56:28,3
06:56:29,6
06:56:30,4
06:56:31,4
06:56:33,2
06:56:34,2
06:56:35,2
06:56:36,2
06:56:37,1
06:56:38,6
06:56:39,3
06:56:40,4
06:56:41,2
06:56:42,1
06:56:43,6
06:56:44,4
06:56:45,1
06:56:46,5
06:56:47,2
06:56:49,1
06:56:50,5
06:56:51,1
06:56:52,3
06:56:53,4
06:56:54,3
06:56:55,2
06:56:56,5
06:56:57,8
06:56:58,5
06:56:59,5
06:57:00,1
06:57:01,6
06:57:02,5
06:57:03,3
06:57:04,5
06:57:05,4
06:57:06,7
06:57:07,3
06:57:08,6
06:57:09,3
06:57:10,1
06:57:12,3
06:57:13,6
06:57:14,1
06:57:15,3
06:57:16,2
06:57:18,6
06:57:19,3
06:57:20,2
06:57:21,5
06:57:22,2
06:57:23,3
06:57:24,3
06:57:25,1
06:57:26,3
06:57:27,6
06:57:28,6
06:57:29,4
06:57:30,11
06:57:31,2
06:57:32,3
06:57:33,6
06:57:34,4
06:57:35,3
06:57:36,4
06:57:37,5
06:57:38,6
06:57:39,5
06:57:40,3
06:57:41,3
06:57:42,3
06:57:43,5
06:57:44,4
06:57:45,7
06:57:46,3
06:57:47,5
06:57:48,1
06:57:49,7
06:57:51,6
06:57:52,6
06:57:53,3
06:57:54,3
06:57:55,3
06:57:56,1
06:57:57,3
06:57:58,3
06:57:59,5
06:58:00,6
06:58:01,4
06:58:02,4
06:58:03,4
06:58:04,6
06:58:05,6
06:58:06,1
06:58:07,6
06:58:08,5
06:58:10,7
06:58:11,2
06:58:12,7
06:58:13,3
06:58:14,3
06:58:15,4
06:58:16,4
06:58:17,3
06:58:18,3
06:58:19,5
06:58:20,4
06:58:21,4
06:58:22,6
06:58:23,1
06:58:24,5
06:58:25,3
06:58:26,3
06:58:27,2
06:58:28,2
06:58:29,3
06:58:30,3
06:58:31,1
06:58:32,8
06:58:33,8
06:58:34,7
06:58:35,5
06:58:36,4
06:58:37,7
06:58:38,1
06:58:39,6
06:58:40,1
06:58:41,5
06:58:42,4
06:58:43,5
06:58:45,1
06:58:46,10
06:58:47,7
06:58:48,2
06:58:49,6
06:58:50,4
06:58:51,1
06:58:52,3
06:58:53,2
06:58:54,2
06:58:55,3
06:58:56,5
06:58:57,2
06:58:58,5
06:58:59,6
06:59:00,3
06:59:01,3
06:59:02,5
06:59:03,3
06:59:04,3
06:59:05,4
06:59:06,2
06:59:07,3
06:59:08,6
06:59:09,4
06:59:10,3
06:59:11,3
06:59:12,6
06:59:13,3
06:59:14,3
06:59:15,8
06:59:16,1
06:59:18,3
06:59:19,4
06:59:21,10
06:59:22,4
06:59:23,3
06:59:24,7
06:59:25,1
06:59:26,3
06:59:27,6
06:59:28,3
06:59:29,5
06:59:30,3
06:59:31,4
06:59:32,2
06:59:33,2
06:59:34,4
06:59:35,4
06:59:36,3
06:59:37,1
06:59:38,4
06:59:39,3
06:59:40,1
06:59:41,2
06:59:42,4
06:59:43,2
06:59:44,4
06:59:46,14
06:59:47,5
06:59:48,1
06:59:49,4
06:59:50,2
06:59:51,4
06:59:52,3
06:59:53,1
06:59:54,6
06:59:55,3
06:59:56,3
06:59:57,3
06:59:59,3
07:00:00,4
07:00:01,5
07:00:02,9
07:00:03,8
07:00:04,1
07:00:05,6
07:00:06,5
07:00:07,5
07:00:08,9
07:00:09,6
07:00:10,4
07:00:11,1
07:00:12,4
07:00:13,2
07:00:14,3
07:00:15,8
07:00:16,9
07:00:17,5
07:00:18,3
07:00:19,4
07:00:20,2
07:00:21,8
07:00:22,3
07:00:23,2
07:00:24,4
07:00:25,6
07:00:26,3
07:00:27,1
07:00:28,4
07:00:29,6
07:00:30,3
07:00:31,4
07:00:32,3
07:00:33,1
07:00:34,3
07:00:35,3
07:00:36,6
07:00:37,1
07:00:38,4
07:00:39,6
07:00:40,4
07:00:41,3
07:00:42,1
07:00:43,3
07:00:44,3
07:00:45,4
07:00:46,2
07:00:47,1
07:00:48,5
07:00:49,5
07:00:50,3
07:00:51,3
07:00:52,6
07:00:53,4
07:00:54,8
07:00:55,5
07:00:56,2
07:00:57,2
07:00:58,7
07:00:59,6
07:01:00,1
07:01:01,3
07:01:02,5
07:01:03,4
07:01:04,11
07:01:05,7
07:01:06,8
07:01:07,7
07:01:08,7
07:01:09,6
07:01:10,2
07:01:11,6
07:01:12,4
07:01:13,2
07:01:14,5
07:01:15,4
07:01:16,3
07:01:17,3
07:01:18,4
07:01:19,2
07:01:20,3
07:01:21,6
07:01:22,1
07:01:23,4
07:01:24,6
07:01:25,9
07:01:26,4
07:01:27,2
07:01:28,6
07:01:29,4
07:01:30,1
07:01:31,4
07:01:32,5
07:01:33,6
07:01:34,3
07:01:35,8
07:01:36,4
07:01:37,5
07:01:38,5
07:01:39,4
07:01:40,5
07:01:41,3
07:01:42,1
07:01:43,5
07:01:44,1
07:01:45,9
07:01:46,3
07:01:47,3
07:01:48,5
07:01:49,3
07:01:50,4
07:01:51,4
07:01:52,1
07:01:53,2
07:01:54,4
07:01:55,6
07:01:56,2
07:01:57,5
07:01:58,3
07:01:59,4
07:02:00,4
07:02:01,4
07:02:02,3
07:02:03,6
07:02:04,6
07:02:05,3
07:02:06,6
07:02:08,2
07:02:09,2
07:02:10,6
07:02:11,4
07:02:12,1
07:02:13,7
07:02:14,5
07:02:15,2
07:02:16,1
07:02:17,1
07:02:18,4
07:02:19,7
07:02:20,7
07:02:21,7
07:02:22,3
07:02:23,4
07:02:24,4
07:02:25,3
07:02:26,3
07:02:27,7
07:02:28,3
07:02:29,4
07:02:30,5
07:02:31,4
07:02:32,2
07:02:33,5
07:02:34,6
07:02:35,7
07:02:36,3
07:02:37,3
07:02:38,4
07:02:39,5
07:02:40,2
07:02:41,3
07:02:42,3
07:02:43,3
07:02:44,6
07:02:45,6
07:02:46,7
07:02:47,2
07:02:48,5
07:02:49,5
07:02:50,1
07:02:51,9
07:02:52,4
07:02:53,2
07:02:54,2
07:02:55,4
07:02:56,1
07:02:57,2
07:02:58,3
07:02:59,4
07:03:00,3
07:03:01,5
07:03:02,3
07:03:03,8
07:03:04,4
07:03:05,3
07:03:06,3
07:03:07,1
07:03:09,3
07:03:10,3
07:03:11,4
07:03:12,2
07:03:13,6
07:03:14,3
07:03:16,1
07:03:17,2
07:03:18,4
07:03:19,1
07:03:20,3
07:03:21,2
07:03:23,1
07:03:24,3
07:03:25,5
07:03:26,7
07:03:27,5
07:03:28,3
07:03:29,2
07:03:30,2
07:03:31,3
07:03:32,2
07:03:33,2
07:03:34,5
07:03:35,6
07:03:36,5
07:03:37,2
07:03:38,3
07:03:39,8
07:03:40,1
07:03:41,2
07:03:42,2
07:03:43,6
07:03:44,3
07:03:45,4
07:03:46,4
07:03:47,3
07:03:48,8
07:03:49,8
07:03:50,3
07:03:51,3
07:03:52,2
07:03:53,7
07:03:54,6
07:03:55,3
07:03:56,4
07:03:57,5
07:03:58,6
07:03:59,1
07:04:00,3
07:04:01,6
07:04:02,2
07:04:03,6
07:04:04,8
07:04:05,4
07:04:06,4
07:04:07,3
07:04:08,5
07:04:09,6
07:04:10,4
07:04:11,2
07:04:12,4
07:04:13,4
07:04:14,7
07:04:15,6
07:04:16,3
07:04:17,3
07:04:18,3
07:04:19,4
07:04:20,2
07:04:21,6
07:04:22,4
07:04:23,4
07:04:24,1
07:04:25,4
07:04:26,7
07:04:27,6
07:04:28,6
07:04:29,2
07:04:30,2
07:04:31,2
07:04:32,7
07:04:33,4
07:04:35,5
07:04:36,1
07:04:37,5
07:04:38,8
07:04:39,2
07:04:40,3
07:04:41,3
07:04:42,3
07:04:43,3
07:04:44,3
07:04:45,6
07:04:46,1
07:04:47,1
07:04:48,2
07:04:49,3
07:04:50,5
07:04:51,3
07:04:53,5
07:04:54,7
07:04:55,6
07:04:56,1
07:04:57,1
07:04:58,5
07:04:59,7
07:05:00,2
07:05:01,2
07:05:02,3
07:05:03,11
07:05:04,8
07:05:05,8
07:05:06,6
07:05:07,9
07:05:08,1
07:05:09,3
07:05:10,2
07:05:11,4
07:05:12,2
07:05:13,3
07:05:14,7
07:05:15,7
07:05:16,4
07:05:17,5
07:05:18,6
07:05:19,4
07:05:20,1
07:05:21,4
07:05:22,4
07:05:23,5
07:05:24,6
07:05:25,3
07:05:26,5
07:05:27,1
07:05:28,3
07:05:29,5
07:05:30,7
07:05:31,3
07:05:32,3
07:05:33,4
07:05:34,2
07:05:35,4
07:05:36,1
07:05:37,6
07:05:38,3
07:05:39,1
07:05:40,5
07:05:41,8
07:05:42,1
07:05:43,2
07:05:44,4
07:05:45,3
07:05:46,2
07:05:47,1
07:05:48,2
07:05:49,2
07:05:50,5
07:05:51,2
07:05:52,3
07:05:53,1
07:05:54,4
07:05:55,2
07:05:56,1
07:05:57,3
07:05:58,2
07:05:59,8
07:06:00,1
07:06:01,7
07:06:02,4
07:06:03,4
07:06:04,5
07:06:05,5
07:06:06,5
07:06:07,7
07:06:08,13
07:06:09,10
07:06:10,6
07:06:11,5
07:06:12,6
07:06:13,8
07:06:14,4
07:06:15,5
07:06:16,1
07:06:17,2
07:06:18,2
07:06:19,5
07:06:20,2
07:06:21,1
07:06:22,5
07:06:23,3
07:06:24,6
07:06:25,7
07:06:26,5
07:06:27,3
07:06:28,3
07:06:29,5
07:06:30,2
07:06:31,1
07:06:32,4
07:06:33,5
07:06:34,8
07:06:35,5
07:06:36,5
07:06:37,2
07:06:38,3
07:06:39,2
07:06:40,3
07:06:41,7
07:06:42,5
07:06:43,3
07:06:44,3
07:06:45,3
07:06:46,1
07:06:47,4
07:06:48,3
07:06:49,6
07:06:50,1
07:06:51,7
07:06:52,2
07:06:53,8
07:06:54,4
07:06:55,3
07:06:56,3
07:06:58,3
07:06:59,4
07:07:00,5
07:07:01,3
07:07:02,1
07:07:03,1
07:07:04,6
07:07:05,6
07:07:06,3
07:07:07,6
07:07:08,3
07:07:09,3
07:07:10,3
07:07:11,2
07:07:12,4
07:07:13,2
07:07:14,7
07:07:15,2
07:07:16,3
07:07:17,2
07:07:18,3
07:07:19,2
07:07:20,3
07:07:21,4
07:07:22,3
07:07:23,1
07:07:24,1
07:07:25,3
07:07:26,3
07:07:27,5
07:07:28,4
07:07:29,2
07:07:30,2
07:07:31,2
07:07:32,2
07:07:33,4
07:07:34,7
07:07:35,2
07:07:37,8
07:07:38,6
07:07:39,2
07:07:40,3
07:07:41,4
07:07:42,6
07:07:43,4
07:07:45,2
07:07:46,5
07:07:47,5
07:07:48,2
07:07:49,8
07:07:50,3
07:07:51,1
07:07:52,5
07:07:53,4
07:07:54,1
07:07:55,5
07:07:56,4
07:07:58,5
07:07:59,4
07:08:00,1
07:08:01,3
07:08:02,4
07:08:03,5
07:08:05,3
07:08:06,7
07:08:07,6
07:08:08,6
07:08:09,3
07:08:10,17
07:08:11,8
07:08:12,1
07:08:13,2
07:08:14,3
07:08:15,8
07:08:16,4
07:08:17,3
07:08:18,3
07:08:19,2
07:08:20,1
07:08:21,9
07:08:22,7
07:08:23,5
07:08:24,2
07:08:25,1
07:08:26,4
07:08:27,6
07:08:28,5
07:08:29,2
07:08:30,2
07:08:31,2
07:08:32,1
07:08:33,2
07:08:34,3
07:08:35,8
07:08:36,6
07:08:37,4
07:08:38,3
07:08:39,5
07:08:40,6
07:08:41,3
07:08:42,3
07:08:43,7
07:08:44,1
07:08:45,2
07:08:46,4
07:08:47,3
07:08:48,3
07:08:49,4
07:08:50,1
07:08:51,3
07:08:52,4
07:08:53,1
07:08:54,2
07:08:55,1
07:08:56,2
07:08:57,2
07:08:58,3
07:08:59,2
07:09:00,2
07:09:01,2
07:09:02,2
07:09:03,4
07:09:04,6
07:09:05,3
07:09:06,2
07:09:07,3
07:09:08,7
07:09:09,3
07:09:10,3
07:09:11,5
07:09:12,6
07:09:13,2
07:09:14,3
07:09:15,5
07:09:16,3
07:09:17,2
07:09:18,7
07:09:19,7
07:09:20,1
07:09:21,3
07:09:22,3
07:09:23,1
07:09:24,3
07:09:26,5
07:09:27,6
07:09:29,4
07:09:30,1
07:09:31,8
07:09:32,2
07:09:33,6
07:09:34,5
07:09:35,1
07:09:36,3
07:09:37,4
07:09:38,6
07:09:39,4
07:09:40,3
07:09:41,3
07:09:42,2
07:09:43,3
07:09:44,7
07:09:45,2
07:09:46,5
07:09:47,1
07:09:48,1
07:09:49,6
07:09:50,4
07:09:51,1
07:09:52,3
07:09:53,7
07:09:54,4
07:09:55,3
07:09:56,4
07:09:57,6
07:09:58,2
07:09:59,5
07:10:00,5
07:10:01,4
07:10:02,4
